from_node,to_node,from_bus,to_bus,phase,line_name,linecode,nph_line,length,R_per_len,X_per_len,C_per_len,R_full,X_full,C_full,u_idx,v_idx,from_base_kv,to_base_kv,length_unit
m1026343.1,l2748135.1,m1026343,l2748135,1,Line.ln5986936-1,1ph-2_acsrxx2_acsr,1,0.053070268,1.1223,0.896365,6.495819999999999,0.059560761776400004,0.04757033077581999,0.34473490827975994,1989,2738,7.199557856794634,7.199557856794634,km
l2748135.1,m1026343.1,l2748135,m1026343,1,Line.ln5986936-1,1ph-2_acsrxx2_acsr,1,0.053070268,1.1223,0.896365,6.495819999999999,0.059560761776400004,0.04757033077581999,0.34473490827975994,2738,1989,7.199557856794634,7.199557856794634,km
l2767409.2,m1142800.2,l2767409,m1142800,2,Line.ln6412352-1,1ph-x2_acsrx2_acsr,1,0.0932584,1.1223,0.896365,6.495819999999999,0.10466390232000002,0.083593565716,0.605789779888,2739,32,7.199557856794634,7.199557856794634,km
m1142800.2,l2767409.2,m1142800,l2767409,2,Line.ln6412352-1,1ph-x2_acsrx2_acsr,1,0.0932584,1.1223,0.896365,6.495819999999999,0.10466390232000002,0.083593565716,0.605789779888,32,2739,7.199557856794634,7.199557856794634,km
m1166395.3,m1166400.3,m1166395,m1166400,3,Line.ln5960126-1,1ph-xx2_acsr2_acsr,1,0.080858108,1.1223,0.896365,6.495819999999999,0.0907470546084,0.07247837797741999,0.5252397151085599,1232,2740,7.199557856794634,7.199557856794634,km
m1166400.3,m1166395.3,m1166400,m1166395,3,Line.ln5960126-1,1ph-xx2_acsr2_acsr,1,0.080858108,1.1223,0.896365,6.495819999999999,0.0907470546084,0.07247837797741999,0.5252397151085599,2740,1232,7.199557856794634,7.199557856794634,km
m1026704.2,l2991915.2,m1026704,l2991915,2,Line.ln5865247-1,1ph-x2_acsrx2_acsr,1,0.054956304,1.1223,0.896365,6.495819999999999,0.0616774599792,0.04926090743496,0.35698625864927996,775,1962,7.199557856794634,7.199557856794634,km
l2991915.2,m1026704.2,l2991915,m1026704,2,Line.ln5865247-1,1ph-x2_acsrx2_acsr,1,0.054956304,1.1223,0.896365,6.495819999999999,0.0616774599792,0.04926090743496,0.35698625864927996,1962,775,7.199557856794634,7.199557856794634,km
m1142839.1,m1142832.1,m1142839,m1142832,1,Line.ln5503575-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.072992255,0.270019,0.695974,9.13606,0.019709295702845003,0.05080071168137,0.6668616212153001,927,615,7.199557856794634,7.199557856794634,km
m1142832.1,m1142839.1,m1142832,m1142839,1,Line.ln5503575-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.072992255,0.270019,0.695974,9.13606,0.019709295702845003,0.05080071168137,0.6668616212153001,615,927,7.199557856794634,7.199557856794634,km
m1142839.2,m1142832.2,m1142839,m1142832,2,Line.ln5503575-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.072992255,0.264634,0.708729,9.62226,0.01931623240967,0.051731727893895005,0.7023504555963002,928,616,7.199557856794634,7.199557856794634,km
m1142832.2,m1142839.2,m1142832,m1142839,2,Line.ln5503575-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.072992255,0.264634,0.708729,9.62226,0.01931623240967,0.051731727893895005,0.7023504555963002,616,928,7.199557856794634,7.199557856794634,km
m1142839.3,m1142832.3,m1142839,m1142832,3,Line.ln5503575-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.072992255,0.271698,0.692021,9.43197,0.01983184969899,0.050512173297355,0.6884607593923501,926,617,7.199557856794634,7.199557856794634,km
m1142832.3,m1142839.3,m1142832,m1142839,3,Line.ln5503575-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.072992255,0.271698,0.692021,9.43197,0.01983184969899,0.050512173297355,0.6884607593923501,617,926,7.199557856794634,7.199557856794634,km
m1047435.1,l2970841.1,m1047435,l2970841,1,Line.ln5863824-1,1ph-2_acsrxx2_acsr,1,0.046062515,1.1223,0.896365,6.495819999999999,0.0516959605845,0.041288826257974996,0.2992138061873,2741,2742,7.199557856794634,7.199557856794634,km
l2970841.1,m1047435.1,l2970841,m1047435,1,Line.ln5863824-1,1ph-2_acsrxx2_acsr,1,0.046062515,1.1223,0.896365,6.495819999999999,0.0516959605845,0.041288826257974996,0.2992138061873,2742,2741,7.199557856794634,7.199557856794634,km
m1108493.1,n1142103.1,m1108493,n1142103,1,Line.ln6321372-3,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.037206297,0.270019,0.695974,9.13606,0.010046407109643,0.025894615348278,0.33991896176982,419,2600,7.199557856794634,7.199557856794634,km
n1142103.1,m1108493.1,n1142103,m1108493,1,Line.ln6321372-3,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.037206297,0.270019,0.695974,9.13606,0.010046407109643,0.025894615348278,0.33991896176982,2600,419,7.199557856794634,7.199557856794634,km
m1108493.2,n1142103.2,m1108493,n1142103,2,Line.ln6321372-3,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.037206297,0.264634,0.708729,9.62226,0.009846051200297998,0.026369181666513003,0.35800866337122,420,2601,7.199557856794634,7.199557856794634,km
n1142103.2,m1108493.2,n1142103,m1108493,2,Line.ln6321372-3,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.037206297,0.264634,0.708729,9.62226,0.009846051200297998,0.026369181666513003,0.35800866337122,2601,420,7.199557856794634,7.199557856794634,km
m1108493.3,n1142103.3,m1108493,n1142103,3,Line.ln6321372-3,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.037206297,0.271698,0.692021,9.43197,0.010108876482306,0.025747538856237,0.35092867711508996,421,2602,7.199557856794634,7.199557856794634,km
n1142103.3,m1108493.3,n1142103,m1108493,3,Line.ln6321372-3,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.037206297,0.271698,0.692021,9.43197,0.010108876482306,0.025747538856237,0.35092867711508996,2602,421,7.199557856794634,7.199557856794634,km
m1047404.1,l3091052.1,m1047404,l3091052,1,Line.ln5480058-1,1ph-2_acsrxx2_acsr,1,0.062178789,1.1223,0.896365,6.495819999999999,0.0697832548947,0.05573489020198499,0.40390222116197994,1738,2743,7.199557856794634,7.199557856794634,km
l3091052.1,m1047404.1,l3091052,m1047404,1,Line.ln5480058-1,1ph-2_acsrxx2_acsr,1,0.062178789,1.1223,0.896365,6.495819999999999,0.0697832548947,0.05573489020198499,0.40390222116197994,2743,1738,7.199557856794634,7.199557856794634,km
n1137960.1,m1047309.1,n1137960,m1047309,1,Line.ln6320367-2,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.02515208,1.68626,0.924966,7.600980000000001,0.042412946420800006,0.02326481882928,0.19118045703840003,2744,2747,7.199557856794634,7.199557856794634,km
m1047309.1,n1137960.1,m1047309,n1137960,1,Line.ln6320367-2,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.02515208,1.68626,0.924966,7.600980000000001,0.042412946420800006,0.02326481882928,0.19118045703840003,2747,2744,7.199557856794634,7.199557856794634,km
n1137960.2,m1047309.2,n1137960,m1047309,2,Line.ln6320367-2,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.02515208,1.6795,0.930531,7.88811,0.04224291836,0.02340479015448,0.19840237376880002,2745,2748,7.199557856794634,7.199557856794634,km
m1047309.2,n1137960.2,m1047309,n1137960,2,Line.ln6320367-2,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.02515208,1.6795,0.930531,7.88811,0.04224291836,0.02340479015448,0.19840237376880002,2748,2745,7.199557856794634,7.199557856794634,km
n1137960.3,m1047309.3,n1137960,m1047309,3,Line.ln6320367-2,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.02515208,1.68836,0.923261,7.78037,0.0424657657888,0.02322193453288,0.19569248866959998,2746,2749,7.199557856794634,7.199557856794634,km
m1047309.3,n1137960.3,m1047309,n1137960,3,Line.ln6320367-2,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.02515208,1.68836,0.923261,7.78037,0.0424657657888,0.02322193453288,0.19569248866959998,2749,2746,7.199557856794634,7.199557856794634,km
m1047732.1,m1047737.1,m1047732,m1047737,1,Line.ln6380810-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.086697851,1.6834,0.9273,7.600980000000001,0.14594716237340002,0.08039491723230001,0.6589886314939801,2061,2718,7.199557856794634,7.199557856794634,km
m1047737.1,m1047732.1,m1047737,m1047732,1,Line.ln6380810-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.086697851,1.6834,0.9273,7.600980000000001,0.14594716237340002,0.08039491723230001,0.6589886314939801,2718,2061,7.199557856794634,7.199557856794634,km
m1047732.2,m1047737.2,m1047732,m1047737,2,Line.ln6380810-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.086697851,1.67686,0.932728,7.88811,0.14538015842786,0.080865513167528,0.6838821854516101,2062,2719,7.199557856794634,7.199557856794634,km
m1047737.2,m1047732.2,m1047737,m1047732,2,Line.ln6380810-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.086697851,1.67686,0.932728,7.88811,0.14538015842786,0.080865513167528,0.6838821854516101,2719,2062,7.199557856794634,7.199557856794634,km
m1047732.3,m1047737.3,m1047732,m1047737,3,Line.ln6380810-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.086697851,1.68543,0.925637,7.78037,0.14612315901093,0.08025073870608701,0.67454135898487,2060,2717,7.199557856794634,7.199557856794634,km
m1047737.3,m1047732.3,m1047737,m1047732,3,Line.ln6380810-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.086697851,1.68543,0.925637,7.78037,0.14612315901093,0.08025073870608701,0.67454135898487,2717,2060,7.199557856794634,7.199557856794634,km
m3032980.1,m1186065.1,m3032980,m1186065,1,Line.ln6504019-6,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16040988,0.270019,0.695974,9.13606,0.043313715387720005,0.11164110582312001,1.4655142882728,709,2146,7.199557856794634,7.199557856794634,km
m1186065.1,m3032980.1,m1186065,m3032980,1,Line.ln6504019-6,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16040988,0.270019,0.695974,9.13606,0.043313715387720005,0.11164110582312001,1.4655142882728,2146,709,7.199557856794634,7.199557856794634,km
m3032980.2,m1186065.2,m3032980,m1186065,2,Line.ln6504019-6,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16040988,0.264634,0.708729,9.62226,0.04244990818392,0.11368713384252001,1.5435055719288002,710,2147,7.199557856794634,7.199557856794634,km
m1186065.2,m3032980.2,m1186065,m3032980,2,Line.ln6504019-6,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16040988,0.264634,0.708729,9.62226,0.04244990818392,0.11368713384252001,1.5435055719288002,2147,710,7.199557856794634,7.199557856794634,km
m3032980.3,m1186065.3,m3032980,m1186065,3,Line.ln6504019-6,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16040988,0.271698,0.692021,9.43197,0.04358304357624,0.11100700556748,1.5129811758636,711,2148,7.199557856794634,7.199557856794634,km
m1186065.3,m3032980.3,m1186065,m3032980,3,Line.ln6504019-6,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16040988,0.271698,0.692021,9.43197,0.04358304357624,0.11100700556748,1.5129811758636,2148,711,7.199557856794634,7.199557856794634,km
m1027080.1,l3215340.1,m1027080,l3215340,1,Line.ln6392977-2,1ph-4_acsrxx4_acsr,1,0.066148484,1.67466,0.93456,6.32285,0.11077622021544,0.06181972720703999,0.41824694205939994,1302,2750,7.199557856794634,7.199557856794634,km
l3215340.1,m1027080.1,l3215340,m1027080,1,Line.ln6392977-2,1ph-4_acsrxx4_acsr,1,0.066148484,1.67466,0.93456,6.32285,0.11077622021544,0.06181972720703999,0.41824694205939994,2750,1302,7.199557856794634,7.199557856794634,km
198-5320.1,221-311359.1,198-5320,221-311359,1,Line.ln8978753-1,3p_1/0_axnj_db,3,0.003892028,0.8175563333333333,0.2761373333333333,48.6655390619471,0.003181952140910667,0.0010747342331786664,0.18940764066419186,949,2488,7.199557856794634,7.199557856794634,km
221-311359.1,198-5320.1,221-311359,198-5320,1,Line.ln8978753-1,3p_1/0_axnj_db,3,0.003892028,0.8175563333333333,0.2761373333333333,48.6655390619471,0.003181952140910667,0.0010747342331786664,0.18940764066419186,2488,949,7.199557856794634,7.199557856794634,km
198-5320.2,221-311359.2,198-5320,221-311359,2,Line.ln8978753-1,3p_1/0_axnj_db,3,0.003892028,0.8175563333333333,0.2761373333333333,48.6655390619471,0.003181952140910667,0.0010747342331786664,0.18940764066419186,950,2489,7.199557856794634,7.199557856794634,km
221-311359.2,198-5320.2,221-311359,198-5320,2,Line.ln8978753-1,3p_1/0_axnj_db,3,0.003892028,0.8175563333333333,0.2761373333333333,48.6655390619471,0.003181952140910667,0.0010747342331786664,0.18940764066419186,2489,950,7.199557856794634,7.199557856794634,km
198-5320.3,221-311359.3,198-5320,221-311359,3,Line.ln8978753-1,3p_1/0_axnj_db,3,0.003892028,0.8175563333333333,0.2761373333333333,48.6655390619471,0.003181952140910667,0.0010747342331786664,0.18940764066419186,951,2490,7.199557856794634,7.199557856794634,km
221-311359.3,198-5320.3,221-311359,198-5320,3,Line.ln8978753-1,3p_1/0_axnj_db,3,0.003892028,0.8175563333333333,0.2761373333333333,48.6655390619471,0.003181952140910667,0.0010747342331786664,0.18940764066419186,2490,951,7.199557856794634,7.199557856794634,km
m1108393.1,193-51796.1,m1108393,193-51796,1,Line.ln81048093-1,1p_1/0_axnj_db,1,0.001797129,0.958962,0.541276,25.92348339844129,0.001723378420098,0.000972742796604,0.0465878437963574,2670,2751,7.199557856794634,7.199557856794634,km
193-51796.1,m1108393.1,193-51796,m1108393,1,Line.ln81048093-1,1p_1/0_axnj_db,1,0.001797129,0.958962,0.541276,25.92348339844129,0.001723378420098,0.000972742796604,0.0465878437963574,2751,2670,7.199557856794634,7.199557856794634,km
m1069595.2,m1069607.2,m1069595,m1069607,2,Line.ln6046049-1,1ph-x4_acsrx4_acsr,1,0.14068899,1.67466,0.93456,6.32285,0.23560622399340003,0.13148230249440002,0.8895553804215001,1081,2752,7.199557856794634,7.199557856794634,km
m1069607.2,m1069595.2,m1069607,m1069595,2,Line.ln6046049-1,1ph-x4_acsrx4_acsr,1,0.14068899,1.67466,0.93456,6.32285,0.23560622399340003,0.13148230249440002,0.8895553804215001,2752,1081,7.199557856794634,7.199557856794634,km
l2860485.2,l2860506.2,l2860485,l2860506,2,Line.ln5744361-1,1ph-x2_acsrx2_acsr,1,0.208371,1.1223,0.896365,6.495819999999999,0.2338547733,0.186776471415,1.35354050922,807,2023,7.199557856794634,7.199557856794634,km
l2860506.2,l2860485.2,l2860506,l2860485,2,Line.ln5744361-1,1ph-x2_acsrx2_acsr,1,0.208371,1.1223,0.896365,6.495819999999999,0.2338547733,0.186776471415,1.35354050922,2023,807,7.199557856794634,7.199557856794634,km
m1166398.3,l3142050.3,m1166398,l3142050,3,Line.ln6048526-1,1ph-xx4_acsr4_acsr,1,0.070215549,1.67466,0.93456,6.32285,0.11758717128834001,0.06562064347344,0.44396238399465,2753,2754,7.199557856794634,7.199557856794634,km
l3142050.3,m1166398.3,l3142050,m1166398,3,Line.ln6048526-1,1ph-xx4_acsr4_acsr,1,0.070215549,1.67466,0.93456,6.32285,0.11758717128834001,0.06562064347344,0.44396238399465,2754,2753,7.199557856794634,7.199557856794634,km
m1125913.2,l3068944.2,m1125913,l3068944,2,Line.ln5496577-1,1ph-x4_acsrx2_wpal,1,0.039704496,1.67434,0.896802,6.32285,0.06647882583263999,0.035607071421792,0.2510455725336,2733,1619,7.199557856794634,7.199557856794634,km
l3068944.2,m1125913.2,l3068944,m1125913,2,Line.ln5496577-1,1ph-x4_acsrx2_wpal,1,0.039704496,1.67434,0.896802,6.32285,0.06647882583263999,0.035607071421792,0.2510455725336,1619,2733,7.199557856794634,7.199557856794634,km
e184626.1,m1166377.1,e184626,m1166377,1,Line.ln6326450-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.010317742,0.270019,0.695974,9.13606,0.002785986377098,0.0071808801707079995,0.09426350997652,2755,2758,7.199557856794634,7.199557856794634,km
m1166377.1,e184626.1,m1166377,e184626,1,Line.ln6326450-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.010317742,0.270019,0.695974,9.13606,0.002785986377098,0.0071808801707079995,0.09426350997652,2758,2755,7.199557856794634,7.199557856794634,km
e184626.2,m1166377.2,e184626,m1166377,2,Line.ln6326450-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.010317742,0.264634,0.708729,9.62226,0.0027304253364279995,0.0073124829699180004,0.09927999613692,2756,2759,7.199557856794634,7.199557856794634,km
m1166377.2,e184626.2,m1166377,e184626,2,Line.ln6326450-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.010317742,0.264634,0.708729,9.62226,0.0027304253364279995,0.0073124829699180004,0.09927999613692,2759,2756,7.199557856794634,7.199557856794634,km
e184626.3,m1166377.3,e184626,m1166377,3,Line.ln6326450-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.010317742,0.271698,0.692021,9.43197,0.002803309865916,0.007140094136582,0.09731663301174,2757,2760,7.199557856794634,7.199557856794634,km
m1166377.3,e184626.3,m1166377,e184626,3,Line.ln6326450-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.010317742,0.271698,0.692021,9.43197,0.002803309865916,0.007140094136582,0.09731663301174,2760,2757,7.199557856794634,7.199557856794634,km
l2989432.2,l3066830.2,l2989432,l3066830,2,Line.ln6318427-2,1ph-x4_acsrx4_acsr,1,0.081925136,1.67466,0.93456,6.32285,0.13719674825376,0.07656395510016,0.5180003461575999,2761,2762,7.199557856794634,7.199557856794634,km
l3066830.2,l2989432.2,l3066830,l2989432,2,Line.ln6318427-2,1ph-x4_acsrx4_acsr,1,0.081925136,1.67466,0.93456,6.32285,0.13719674825376,0.07656395510016,0.5180003461575999,2762,2761,7.199557856794634,7.199557856794634,km
m1209775.1,m1209774.1,m1209775,m1209774,1,Line.ln6078775-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16207054,0.270019,0.695974,9.13606,0.043762125140260004,0.11279688200596001,1.4806861776724003,2157,2763,7.199557856794634,7.199557856794634,km
m1209774.1,m1209775.1,m1209774,m1209775,1,Line.ln6078775-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16207054,0.270019,0.695974,9.13606,0.043762125140260004,0.11279688200596001,1.4806861776724003,2763,2157,7.199557856794634,7.199557856794634,km
m1209775.2,m1209774.2,m1209775,m1209774,2,Line.ln6078775-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16207054,0.264634,0.708729,9.62226,0.04288937528236,0.11486409174366002,1.5594848742204002,2158,2764,7.199557856794634,7.199557856794634,km
m1209774.2,m1209775.2,m1209774,m1209775,2,Line.ln6078775-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16207054,0.264634,0.708729,9.62226,0.04288937528236,0.11486409174366002,1.5594848742204002,2764,2158,7.199557856794634,7.199557856794634,km
m1209775.3,m1209774.3,m1209775,m1209774,3,Line.ln6078775-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16207054,0.271698,0.692021,9.43197,0.04403424157692,0.11215621716134001,1.5286444711638,2159,2765,7.199557856794634,7.199557856794634,km
m1209774.3,m1209775.3,m1209774,m1209775,3,Line.ln6078775-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.16207054,0.271698,0.692021,9.43197,0.04403424157692,0.11215621716134001,1.5286444711638,2765,2159,7.199557856794634,7.199557856794634,km
m1026693.2,l2991916.2,m1026693,l2991916,2,Line.ln5956472-1,1ph-x2_acsrx2_acsr,1,0.10177441,1.1223,0.896365,6.495819999999999,0.11422142034300001,0.09122701901965,0.6611082479661999,2766,2767,7.199557856794634,7.199557856794634,km
l2991916.2,m1026693.2,l2991916,m1026693,2,Line.ln5956472-1,1ph-x2_acsrx2_acsr,1,0.10177441,1.1223,0.896365,6.495819999999999,0.11422142034300001,0.09122701901965,0.6611082479661999,2767,2766,7.199557856794634,7.199557856794634,km
m1010014.1,m1010011.1,m1010014,m1010011,1,Line.ln6440003-1,1ph-2_acsrxx2_acsr,1,0.058453405,1.1223,0.896365,6.495819999999999,0.0656022564315,0.052395586372825,0.37970279726709993,2367,2274,7.199557856794634,7.199557856794634,km
m1010011.1,m1010014.1,m1010011,m1010014,1,Line.ln6440003-1,1ph-2_acsrxx2_acsr,1,0.058453405,1.1223,0.896365,6.495819999999999,0.0656022564315,0.052395586372825,0.37970279726709993,2274,2367,7.199557856794634,7.199557856794634,km
m1069365.3,l3235243.3,m1069365,l3235243,3,Line.ln5804788-1,1ph-xx2_acsr2_acsr,1,0.081838646,1.1223,0.896365,6.495819999999999,0.09184751240580001,0.07335729792179,0.53160911345972,2768,2769,7.199557856794634,7.199557856794634,km
l3235243.3,m1069365.3,l3235243,m1069365,3,Line.ln5804788-1,1ph-xx2_acsr2_acsr,1,0.081838646,1.1223,0.896365,6.495819999999999,0.09184751240580001,0.07335729792179,0.53160911345972,2769,2768,7.199557856794634,7.199557856794634,km
m1047486.1,p827502.1,m1047486,p827502,1,Line.ln5928543-1,1ph-4_acsrxx4_acsr,1,0.010216035,1.67466,0.93456,6.32285,0.0171083851731,0.009547497669599999,0.06459445689975,729,2770,7.199557856794634,7.199557856794634,km
p827502.1,m1047486.1,p827502,m1047486,1,Line.ln5928543-1,1ph-4_acsrxx4_acsr,1,0.010216035,1.67466,0.93456,6.32285,0.0171083851731,0.009547497669599999,0.06459445689975,2770,729,7.199557856794634,7.199557856794634,km
m1026960.1,m1026970.1,m1026960,m1026970,1,Line.ln6017293-1,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.079435722,1.13148,0.884886,7.883500000000001,0.08987993072856,0.070291558297692,0.6262315143870001,1952,2771,7.199557856794634,7.199557856794634,km
m1026970.1,m1026960.1,m1026970,m1026960,1,Line.ln6017293-1,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.079435722,1.13148,0.884886,7.883500000000001,0.08987993072856,0.070291558297692,0.6262315143870001,2771,1952,7.199557856794634,7.199557856794634,km
m1026960.2,m1026970.2,m1026960,m1026970,2,Line.ln6017293-1,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.079435722,1.12461,0.893467,8.2026,0.08933420731842001,0.070973196228174,0.6515794532772,1953,2772,7.199557856794634,7.199557856794634,km
m1026970.2,m1026960.2,m1026970,m1026960,2,Line.ln6017293-1,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.079435722,1.12461,0.893467,8.2026,0.08933420731842001,0.070973196228174,0.6515794532772,2772,1953,7.199557856794634,7.199557856794634,km
m1026960.3,m1026970.3,m1026960,m1026970,3,Line.ln6017293-1,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.079435722,1.13362,0.882239,8.08174,0.09004992317364001,0.070081291941558,0.64197885191628,1954,2773,7.199557856794634,7.199557856794634,km
m1026970.3,m1026960.3,m1026970,m1026960,3,Line.ln6017293-1,3ph_h-2_acsr2_acsr2_acsr2_acsr,3,0.079435722,1.13362,0.882239,8.08174,0.09004992317364001,0.070081291941558,0.64197885191628,2773,1954,7.199557856794634,7.199557856794634,km
l2673317.1,l2710517.1,l2673317,l2710517,1,Line.ln6505948-2,1ph-4_acsrxx4_wpal,1,0.099696487,1.67723,0.932411,6.32285,0.16721393889101,0.092958101140157,0.63036593282795,491,410,7.199557856794634,7.199557856794634,km
l2710517.1,l2673317.1,l2710517,l2673317,1,Line.ln6505948-2,1ph-4_acsrxx4_wpal,1,0.099696487,1.67723,0.932411,6.32285,0.16721393889101,0.092958101140157,0.63036593282795,410,491,7.199557856794634,7.199557856794634,km
l3727711.1,l3727712.1,l3727711,l3727712,1,Line.ln6991379-4,1ph-2_acsrxx2_acsr,1,0.042562748,1.1223,0.896365,6.495819999999999,0.047768172080400004,0.03815175761101999,0.27647994971335993,1900,2774,7.199557856794634,7.199557856794634,km
