node,bus,phase,electrical_distance_ohm,reachable
x3215203b.1,x3215203b,1,5.14794156787198,True
x3215203b.2,x3215203b,2,5.161159349982888,True
x3215203c.1,x3215203c,1,5.14794156787198,True
x3215203c.2,x3215203c,2,nan,False
x3048221a.1,x3048221a,1,12.555663568339515,True
x3048221a.2,x3048221a,2,nan,False
x2767408c.1,x2767408c,1,nan,False
x2767408c.2,x2767408c,2,nan,False
x3122848c.1,x3122848c,1,nan,False
x3122848c.2,x3122848c,2,nan,False
x2841635a.1,x2841635a,1,8.699675798583,True
x2841635a.2,x2841635a,2,nan,False
x2973162b.1,x2973162b,1,14.200930678574379,True
x2973162b.2,x2973162b,2,14.235573499824968,True
x3122821b.1,x3122821b,1,9.235301210534326,True
x3122821b.2,x3122821b,2,9.32567336769428,True
x3123452c.1,x3123452c,1,3.1498629294255336,True
x3123452c.2,x3123452c,2,nan,False
x3029500a.1,x3029500a,1,14.148156079855344,True
x3029500a.2,x3029500a,2,nan,False
x3216344b.1,x3216344b,1,nan,False
x3216344b.2,x3216344b,2,11.741242704348208,True
x2748125c.1,x2748125c,1,nan,False
x2748125c.2,x2748125c,2,nan,False
x2785520b.1,x2785520b,1,nan,False
x2785520b.2,x2785520b,2,11.342850930715233,True
x3104119a.1,x3104119a,1,9.804774198074504,True
x3104119a.2,x3104119a,2,nan,False
x2710517a.1,x2710517a,1,13.311423164611785,True
x2710517a.2,x2710517a,2,nan,False
x3048227a.1,x3048227a,1,10.32065712316895,True
x3048227a.2,x3048227a,2,nan,False
x3048209b.1,x3048209b,1,nan,False
x3048209b.2,x3048209b,2,16.17472069830513,True
x3216370a.1,x3216370a,1,11.533763356339628,True
x3216370a.2,x3216370a,2,nan,False
x3216370b.1,x3216370b,1,11.533763356339628,True
x3216370b.2,x3216370b,2,11.572856724695976,True
x3216370c.1,x3216370c,1,11.533763356339628,True
x3216370c.2,x3216370c,2,nan,False
x3066819a.1,x3066819a,1,12.693599258322596,True
x3066819a.2,x3066819a,2,nan,False
x2673314c.1,x2673314c,1,nan,False
x2673314c.2,x2673314c,2,nan,False
x3197643b.1,x3197643b,1,nan,False
x3197643b.2,x3197643b,2,15.204745238891359,True
x2803194c.1,x2803194c,1,nan,False
x2803194c.2,x2803194c,2,nan,False
x2916617b.1,x2916617b,1,nan,False
x2916617b.2,x2916617b,2,8.728210401618098,True
x3778577c.1,x3778577c,1,nan,False
x3778577c.2,x3778577c,2,nan,False
x2991916b.1,x2991916b,1,nan,False
x2991916b.2,x2991916b,2,15.864120873575658,True
x2897554c.1,x2897554c,1,nan,False
x2897554c.2,x2897554c,2,nan,False
x3141397b.1,x3141397b,1,nan,False
x3141397b.2,x3141397b,2,13.134407456421796,True
x2916608c.1,x2916608c,1,13.680182368628595,True
x2916608c.2,x2916608c,2,nan,False
x3082983b.1,x3082983b,1,nan,False
x3082983b.2,x3082983b,2,7.892597466907184,True
x2804248b.1,x2804248b,1,nan,False
x2804248b.2,x2804248b,2,14.157321217881684,True
x2841639a.1,x2841639a,1,9.356920356175905,True
x2841639a.2,x2841639a,2,nan,False
x3197645a.1,x3197645a,1,10.927297949152917,True
x3197645a.2,x3197645a,2,nan,False
x2730108c.1,x2730108c,1,nan,False
x2730108c.2,x2730108c,2,nan,False
x2897806c.1,x2897806c,1,nan,False
x2897806c.2,x2897806c,2,nan,False
x3178977c.1,x3178977c,1,nan,False
x3178977c.2,x3178977c,2,nan,False
x2841631c.1,x2841631c,1,nan,False
x2841631c.2,x2841631c,2,nan,False
x3235945c.1,x3235945c,1,nan,False
x3235945c.2,x3235945c,2,nan,False
x2748839b.1,x2748839b,1,nan,False
x2748839b.2,x2748839b,2,3.9050156290933025,True
x2989571a.1,x2989571a,1,18.25117586704521,True
x2989571a.2,x2989571a,2,nan,False
x3552667c.1,x3552667c,1,nan,False
x3552667c.2,x3552667c,2,nan,False
x3216347c.1,x3216347c,1,nan,False
x3216347c.2,x3216347c,2,nan,False
x2897789b.1,x2897789b,1,nan,False
x2897789b.2,x2897789b,2,9.830936346661904,True
x3160100b.1,x3160100b,1,nan,False
x3160100b.2,x3160100b,2,14.251351963475228,True
x2973156b.1,x2973156b,1,nan,False
x2973156b.2,x2973156b,2,12.307168743104107,True
x3048214a.1,x3048214a,1,15.883495140859159,True
x3048214a.2,x3048214a,2,nan,False
x2766719a.1,x2766719a,1,9.217927554716143,True
x2766719a.2,x2766719a,2,nan,False
x2729401b.1,x2729401b,1,nan,False
x2729401b.2,x2729401b,2,13.448788844867302,True
x2991640c.1,x2991640c,1,nan,False
x2991640c.2,x2991640c,2,nan,False
x3139366a.1,x3139366a,1,1.5847987920519622,True
x3139366a.2,x3139366a,2,nan,False
x2728247a.1,x2728247a,1,5.581480050497252,True
x2728247a.2,x2728247a,2,nan,False
x2728247b.1,x2728247b,1,5.49685887600466,True
x2728247b.2,x2728247b,2,5.509597387886909,True
x2728247c.1,x2728247c,1,5.581480050497252,True
x2728247c.2,x2728247c,2,nan,False
x2673306c.1,x2673306c,1,nan,False
x2673306c.2,x2673306c,2,nan,False
x2954357a.1,x2954357a,1,10.367638351332628,True
x2954357a.2,x2954357a,2,nan,False
x3141395c.1,x3141395c,1,nan,False
x3141395c.2,x3141395c,2,nan,False
x2876796a.1,x2876796a,1,11.68352014337633,True
x2876796a.2,x2876796a,2,nan,False
x3197642c.1,x3197642c,1,nan,False
x3197642c.2,x3197642c,2,nan,False
x3254873c.1,x3254873c,1,nan,False
x3254873c.2,x3254873c,2,nan,False
x2822858b.1,x2822858b,1,nan,False
x2822858b.2,x2822858b,2,13.00981402296566,True
x3728040a.1,x3728040a,1,9.7263223318548,True
x3728040a.2,x3728040a,2,nan,False
x3157710b.1,x3157710b,1,nan,False
x3157710b.2,x3157710b,2,12.45432790085542,True
x2710514b.1,x2710514b,1,nan,False
x2710514b.2,x2710514b,2,11.979629342720797,True
x2763072b.1,x2763072b,1,nan,False
x2763072b.2,x2763072b,2,15.634147351872397,True
x2710519a.1,x2710519a,1,12.574924530392813,True
x2710519a.2,x2710519a,2,nan,False
x3727711a.1,x3727711a,1,9.34716345345246,True
x3727711a.2,x3727711a,2,nan,False
x2691936a.1,x2691936a,1,11.134600025830974,True
x2691936a.2,x2691936a,2,nan,False
x2841638c.1,x2841638c,1,nan,False
x2841638c.2,x2841638c,2,nan,False
x3254209c.1,x3254209c,1,nan,False
x3254209c.2,x3254209c,2,nan,False
x3010557a.1,x3010557a,1,5.482939083511634,True
x3010557a.2,x3010557a,2,nan,False
x2820528c.1,x2820528c,1,nan,False
x2820528c.2,x2820528c,2,nan,False
x3251808a.1,x3251808a,1,15.90287152554105,True
x3251808a.2,x3251808a,2,nan,False
x3649305a.1,x3649305a,1,9.362793251434601,True
x3649305a.2,x3649305a,2,nan,False
x3157718a.1,x3157718a,1,5.100180712227923,True
x3157718a.2,x3157718a,2,nan,False
x3010569a.1,x3010569a,1,12.21720099693747,True
x3010569a.2,x3010569a,2,nan,False
x2785527a.1,x2785527a,1,11.586281238180886,True
x2785527a.2,x2785527a,2,nan,False
x3047073c.1,x3047073c,1,nan,False
x3047073c.2,x3047073c,2,nan,False
x3649306a.1,x3649306a,1,8.959954847148941,True
x3649306a.2,x3649306a,2,nan,False
x2973161a.1,x2973161a,1,9.894050975636441,True
x2973161a.2,x2973161a,2,nan,False
x2688692b.1,x2688692b,1,5.061780870309897,True
x2688692b.2,x2688692b,2,5.111413491868963,True
x3254220c.1,x3254220c,1,nan,False
x3254220c.2,x3254220c,2,nan,False
x3141389a.1,x3141389a,1,11.32059811638123,True
x3141389a.2,x3141389a,2,nan,False
x3197618a.1,x3197618a,1,11.498558105872664,True
x3197618a.2,x3197618a,2,nan,False
x3143999a.1,x3143999a,1,12.263295718676911,True
x3143999a.2,x3143999a,2,nan,False
x2691949b.1,x2691949b,1,nan,False
x2691949b.2,x2691949b,2,13.384301550400833,True
x3066807c.1,x3066807c,1,nan,False
x3066807c.2,x3066807c,2,nan,False
x2876812a.1,x2876812a,1,16.55310323600348,True
x2876812a.2,x2876812a,2,nan,False
x2841634b.1,x2841634b,1,nan,False
x2841634b.2,x2841634b,2,16.13250694455026,True
x3235245c.1,x3235245c,1,nan,False
x3235245c.2,x3235245c,2,nan,False
x3104135a.1,x3104135a,1,14.692504808829629,True
x3104135a.2,x3104135a,2,nan,False
x2952014a.1,x2952014a,1,11.304888730549187,True
x2952014a.2,x2952014a,2,nan,False
x3048205c.1,x3048205c,1,nan,False
x3048205c.2,x3048205c,2,nan,False
x2861223b.1,x2861223b,1,nan,False
x2861223b.2,x2861223b,2,1.4703104529093363,True
x2936268c.1,x2936268c,1,nan,False
x2936268c.2,x2936268c,2,nan,False
x2879055c.1,x2879055c,1,nan,False
x2879055c.2,x2879055c,2,nan,False
x2690941b.1,x2690941b,1,nan,False
x2690941b.2,x2690941b,2,15.82763736158418,True
x2897773a.1,x2897773a,1,9.697659440276754,True
x2897773a.2,x2897773a,2,nan,False
x3104850c.1,x3104850c,1,nan,False
x3104850c.2,x3104850c,2,nan,False
x3139086b.1,x3139086b,1,nan,False
x3139086b.2,x3139086b,2,14.887585524869186,True
x3727707a.1,x3727707a,1,9.152676511804858,True
x3727707a.2,x3727707a,2,nan,False
x3030126c.1,x3030126c,1,nan,False
x3030126c.2,x3030126c,2,nan,False
x2879079b.1,x2879079b,1,nan,False
x2879079b.2,x2879079b,2,15.509449311486078,True
x3066821a.1,x3066821a,1,13.943210410236276,True
x3066821a.2,x3066821a,2,nan,False
x3254204a.1,x3254204a,1,10.79484440045369,True
x3254204a.2,x3254204a,2,nan,False
x2748135a.1,x2748135a,1,14.140403572586845,True
x2748135a.2,x2748135a,2,nan,False
x2841623a.1,x2841623a,1,13.740657574277154,True
x2841623a.2,x2841623a,2,nan,False
x2954349b.1,x2954349b,1,nan,False
x2954349b.2,x2954349b,2,14.184303585542589,True
x2801902b.1,x2801902b,1,nan,False
x2801902b.2,x2801902b,2,8.143933833199585,True
x2729434b.1,x2729434b,1,nan,False
x2729434b.2,x2729434b,2,13.206081108565286,True
x3048962a.1,x3048962a,1,2.3924282716882033,True
x3048962a.2,x3048962a,2,nan,False
x2857591a.1,x2857591a,1,10.424676018859097,True
x2857591a.2,x2857591a,2,nan,False
x3048890c.1,x3048890c,1,nan,False
x3048890c.2,x3048890c,2,nan,False
x2936211c.1,x2936211c,1,nan,False
x2936211c.2,x2936211c,2,nan,False
x2820535b.1,x2820535b,1,nan,False
x2820535b.2,x2820535b,2,6.386297284558862,True
x3097861c.1,x3097861c,1,nan,False
x3097861c.2,x3097861c,2,nan,False
x3141390b.1,x3141390b,1,nan,False
x3141390b.2,x3141390b,2,17.839258170294332,True
x3141412a.1,x3141412a,1,14.279627073743846,True
x3141412a.2,x3141412a,2,nan,False
x2991920a.1,x2991920a,1,14.630291664455372,True
x2991920a.2,x2991920a,2,nan,False
x3160861c.1,x3160861c,1,nan,False
x3160861c.2,x3160861c,2,nan,False
x2876813a.1,x2876813a,1,9.613739517115757,True
x2876813a.2,x2876813a,2,nan,False
x2729410c.1,x2729410c,1,nan,False
x2729410c.2,x2729410c,2,nan,False
x2841637c.1,x2841637c,1,nan,False
x2841637c.2,x2841637c,2,nan,False
x3122817c.1,x3122817c,1,nan,False
x3122817c.2,x3122817c,2,nan,False
x3086079b.1,x3086079b,1,nan,False
x3086079b.2,x3086079b,2,1.3849495112374948,True
x3179699b.1,x3179699b,1,nan,False
x3179699b.2,x3179699b,2,9.81851968269396,True
x3085390b.1,x3085390b,1,nan,False
x3085390b.2,x3085390b,2,14.34739846402688,True
x2897767c.1,x2897767c,1,nan,False
x2897767c.2,x2897767c,2,nan,False
x3104124b.1,x3104124b,1,nan,False
x3104124b.2,x3104124b,2,12.907179235350815,True
x2804251a.1,x2804251a,1,9.25707032920918,True
x2804251a.2,x2804251a,2,nan,False
x3066808c.1,x3066808c,1,nan,False
x3066808c.2,x3066808c,2,nan,False
x2897774b.1,x2897774b,1,nan,False
x2897774b.2,x2897774b,2,12.735432577857699,True
x3104115b.1,x3104115b,1,nan,False
x3104115b.2,x3104115b,2,18.383932767890624,True
x0247171b.1,x0247171b,1,nan,False
x0247171b.2,x0247171b,2,13.362545404598116,True
x3214055c.1,x3214055c,1,nan,False
x3214055c.2,x3214055c,2,nan,False
x3104830c.1,x3104830c,1,4.284639299320786,True
x3104830c.2,x3104830c,2,nan,False
x3254211b.1,x3254211b,1,nan,False
x3254211b.2,x3254211b,2,11.621379013660247,True
x2729407b.1,x2729407b,1,nan,False
x2729407b.2,x2729407b,2,11.904410788679753,True
x3027133a.1,x3027133a,1,10.286846538241385,True
x3027133a.2,x3027133a,2,nan,False
x2691944a.1,x2691944a,1,13.03271696947151,True
x2691944a.2,x2691944a,2,nan,False
x2745806c.1,x2745806c,1,nan,False
x2745806c.2,x2745806c,2,nan,False
x2878848c.1,x2878848c,1,nan,False
x2878848c.2,x2878848c,2,nan,False
x2991909a.1,x2991909a,1,10.34232690522767,True
x2991909a.2,x2991909a,2,nan,False
x2726973a.1,x2726973a,1,8.927820107041274,True
x2726973a.2,x2726973a,2,nan,False
x2691947a.1,x2691947a,1,16.158176003105133,True
x2691947a.2,x2691947a,2,nan,False
x2952007c.1,x2952007c,1,nan,False
x2952007c.2,x2952007c,2,nan,False
x3198347c.1,x3198347c,1,nan,False
x3198347c.2,x3198347c,2,nan,False
x2916625b.1,x2916625b,1,nan,False
x2916625b.2,x2916625b,2,11.961917345471884,True
x2820533a.1,x2820533a,1,7.110112346502695,True
x2820533a.2,x2820533a,2,nan,False
x2785531a.1,x2785531a,1,9.802915530239826,True
x2785531a.2,x2785531a,2,nan,False
x3120502a.1,x3120502a,1,11.15873189410009,True
x3120502a.2,x3120502a,2,nan,False
x3252336b.1,x3252336b,1,nan,False
x3252336b.2,x3252336b,2,4.907648655417002,True
x2954353a.1,x2954353a,1,7.615378799860172,True
x2954353a.2,x2954353a,2,nan,False
x2673312a.1,x2673312a,1,13.206560794723517,True
x2673312a.2,x2673312a,2,nan,False
x2766720a.1,x2766720a,1,10.85239375884123,True
x2766720a.2,x2766720a,2,nan,False
x2879070b.1,x2879070b,1,8.453806108912826,True
x2879070b.2,x2879070b,2,8.545166697637097,True
x3179674b.1,x3179674b,1,nan,False
x3179674b.2,x3179674b,2,1.905850818886982,True
x3029506b.1,x3029506b,1,nan,False
x3029506b.2,x3029506b,2,8.188530799011879,True
x3216348a.1,x3216348a,1,16.039748444228415,True
x3216348a.2,x3216348a,2,nan,False
x3048231b.1,x3048231b,1,nan,False
x3048231b.2,x3048231b,2,13.382549194834828,True
x3065696a.1,x3065696a,1,14.816513929811682,True
x3065696a.2,x3065696a,2,nan,False
x3178974b.1,x3178974b,1,nan,False
x3178974b.2,x3178974b,2,14.872785767728082,True
x2916607c.1,x2916607c,1,nan,False
x2916607c.2,x2916607c,2,nan,False
x3197652a.1,x3197652a,1,6.797154626395185,True
x3197652a.2,x3197652a,2,nan,False
x2691939b.1,x2691939b,1,nan,False
x2691939b.2,x2691939b,2,12.77516066429256,True
x2858175a.1,x2858175a,1,17.337641514270516,True
x2858175a.2,x2858175a,2,nan,False
x3085400c.1,x3085400c,1,nan,False
x3085400c.2,x3085400c,2,nan,False
x3178969b.1,x3178969b,1,nan,False
x3178969b.2,x3178969b,2,13.301865173622613,True
x2748139b.1,x2748139b,1,nan,False
x2748139b.2,x2748139b,2,13.811074642189979,True
x3235242c.1,x3235242c,1,nan,False
x3235242c.2,x3235242c,2,nan,False
x2729412a.1,x2729412a,1,14.008139762609883,True
x2729412a.2,x2729412a,2,nan,False
x3082981c.1,x3082981c,1,nan,False
x3082981c.2,x3082981c,2,nan,False
x2766747a.1,x2766747a,1,14.557093014350183,True
x2766747a.2,x2766747a,2,nan,False
x3179646b.1,x3179646b,1,4.3660491626901505,True
x3179646b.2,x3179646b,2,4.426265516256111,True
x3235251c.1,x3235251c,1,nan,False
x3235251c.2,x3235251c,2,nan,False
x2766749b.1,x2766749b,1,10.784703559180835,True
x2766749b.2,x2766749b,2,10.878945308139295,True
x3010568a.1,x3010568a,1,7.374123692059014,True
x3010568a.2,x3010568a,2,nan,False
x2991902b.1,x2991902b,1,nan,False
x2991902b.2,x2991902b,2,17.335855625499097,True
x2954348a.1,x2954348a,1,10.647359595185723,True
x2954348a.2,x2954348a,2,nan,False
x2860484b.1,x2860484b,1,nan,False
x2860484b.2,x2860484b,2,12.04927829866523,True
x2879078a.1,x2879078a,1,12.415031662155528,True
x2879078a.2,x2879078a,2,nan,False
x3649301a.1,x3649301a,1,9.02929969541029,True
x3649301a.2,x3649301a,2,nan,False
x2804252a.1,x2804252a,1,15.737922655534911,True
x2804252a.2,x2804252a,2,nan,False
x2783231b.1,x2783231b,1,nan,False
x2783231b.2,x2783231b,2,6.736791154151487,True
x2710504b.1,x2710504b,1,nan,False
x2710504b.2,x2710504b,2,15.232607077659733,True
x2935547b.1,x2935547b,1,nan,False
x2935547b.2,x2935547b,2,10.006683671260637,True
x3048201b.1,x3048201b,1,nan,False
x3048201b.2,x3048201b,2,18.46999560155097,True
x2804250c.1,x2804250c,1,nan,False
x2804250c.2,x2804250c,2,nan,False
x3081380a.1,x3081380a,1,2.2223093062182206,True
x3081380a.2,x3081380a,2,nan,False
x3172805a.1,x3172805a,1,13.409112202147293,True
x3172805a.2,x3172805a,2,nan,False
x2822867b.1,x2822867b,1,nan,False
x2822867b.2,x2822867b,2,12.817662342947365,True
x2991922a.1,x2991922a,1,10.653778897887273,True
x2991922a.2,x2991922a,2,nan,False
x3010560b.1,x3010560b,1,9.559478391106378,True
x3010560b.2,x3010560b,2,9.650660172287042,True
x2785536b.1,x2785536b,1,nan,False
x2785536b.2,x2785536b,2,7.991968899969188,True
x3160872c.1,x3160872c,1,2.21097658386602,True
x3160872c.2,x3160872c,2,nan,False
x2973178b.1,x2973178b,1,nan,False
x2973178b.2,x2973178b,2,11.1311578639686,True
x2731712b.1,x2731712b,1,nan,False
x2731712b.2,x2731712b,2,14.216937502820262,True
x2841628a.1,x2841628a,1,6.003932060993886,True
x2841628a.2,x2841628a,2,nan,False
x2748152b.1,x2748152b,1,nan,False
x2748152b.2,x2748152b,2,12.673492568685077,True
x2916602a.1,x2916602a,1,5.645361554178979,True
x2916602a.2,x2916602a,2,nan,False
x2929261a.1,x2929261a,1,9.444032028169024,True
x2929261a.2,x2929261a,2,nan,False
x2710521a.1,x2710521a,1,10.345248275307208,True
x2710521a.2,x2710521a,2,nan,False
x3142079b.1,x3142079b,1,nan,False
x3142079b.2,x3142079b,2,4.043102634778231,True
x2879072b.1,x2879072b,1,nan,False
x2879072b.2,x2879072b,2,13.195324037234608,True
x2729427b.1,x2729427b,1,nan,False
x2729427b.2,x2729427b,2,12.7124479811819,True
x2954347b.1,x2954347b,1,nan,False
x2954347b.2,x2954347b,2,12.323798984575612,True
x2767340a.1,x2767340a,1,3.560126674233707,True
x2767340a.2,x2767340a,2,nan,False
x2767340b.1,x2767340b,1,3.560126674233707,True
x2767340b.2,x2767340b,2,3.607468145678564,True
x2767340c.1,x2767340c,1,3.560126674233707,True
x2767340c.2,x2767340c,2,nan,False
x3104157c.1,x3104157c,1,nan,False
x3104157c.2,x3104157c,2,nan,False
x3122815b.1,x3122815b,1,nan,False
x3122815b.2,x3122815b,2,13.96270214640163,True
x2916605c.1,x2916605c,1,nan,False
x2916605c.2,x2916605c,2,nan,False
x3234149a.1,x3234149a,1,1.8441486677518104,True
x3234149a.2,x3234149a,2,nan,False
x3234149b.1,x3234149b,1,1.8441486677518104,True
x3234149b.2,x3234149b,2,1.861727651739329,True
x3234149c.1,x3234149c,1,1.8441486677518104,True
x3234149c.2,x3234149c,2,nan,False
x3160862c.1,x3160862c,1,nan,False
x3160862c.2,x3160862c,2,nan,False
x3233413b.1,x3233413b,1,nan,False
x3233413b.2,x3233413b,2,5.08515168784117,True
x2822865c.1,x2822865c,1,nan,False
x2822865c.2,x2822865c,2,nan,False
x2879081a.1,x2879081a,1,12.376719084614164,True
x2879081a.2,x2879081a,2,nan,False
x2691946b.1,x2691946b,1,nan,False
x2691946b.2,x2691946b,2,7.247793005041159,True
x2806553c.1,x2806553c,1,nan,False
x2806553c.2,x2806553c,2,nan,False
x3254215c.1,x3254215c,1,nan,False
x3254215c.2,x3254215c,2,nan,False
x2951995c.1,x2951995c,1,nan,False
x2951995c.2,x2951995c,2,nan,False
x3197628c.1,x3197628c,1,nan,False
x3197628c.2,x3197628c,2,nan,False
x2673343b.1,x2673343b,1,nan,False
x2673343b.2,x2673343b,2,13.744142300614637,True
x3160864b.1,x3160864b,1,nan,False
x3160864b.2,x3160864b,2,3.13411570090243,True
x2730149c.1,x2730149c,1,3.702939934992074,True
x2730149c.2,x2730149c,2,nan,False
x3160113b.1,x3160113b,1,nan,False
x3160113b.2,x3160113b,2,9.462761685749726,True
x3010585a.1,x3010585a,1,11.090155509999416,True
x3010585a.2,x3010585a,2,nan,False
x2766730b.1,x2766730b,1,nan,False
x2766730b.2,x2766730b,2,13.406815741036556,True
x3160871c.1,x3160871c,1,nan,False
x3160871c.2,x3160871c,2,nan,False
x3104129a.1,x3104129a,1,7.324628100522613,True
x3104129a.2,x3104129a,2,nan,False
x3254205c.1,x3254205c,1,nan,False
x3254205c.2,x3254205c,2,nan,False
x2785511a.1,x2785511a,1,5.725871389327707,True
x2785511a.2,x2785511a,2,nan,False
x2822857b.1,x2822857b,1,nan,False
x2822857b.2,x2822857b,2,12.766409706293341,True
x3067448c.1,x3067448c,1,nan,False
x3067448c.2,x3067448c,2,nan,False
x2955081a.1,x2955081a,1,3.5030008819720067,True
x2955081a.2,x2955081a,2,nan,False
x3235268c.1,x3235268c,1,nan,False
x3235268c.2,x3235268c,2,nan,False
x2842330c.1,x2842330c,1,nan,False
x2842330c.2,x2842330c,2,nan,False
x2821770a.1,x2821770a,1,12.69519964979327,True
x2821770a.2,x2821770a,2,nan,False
x2691959b.1,x2691959b,1,nan,False
x2691959b.2,x2691959b,2,13.377950129602382,True
x3011229a.1,x3011229a,1,5.385982130409671,True
x3011229a.2,x3011229a,2,nan,False
x2936216c.1,x2936216c,1,nan,False
x2936216c.2,x2936216c,2,nan,False
x2879073c.1,x2879073c,1,nan,False
x2879073c.2,x2879073c,2,nan,False
x2935553b.1,x2935553b,1,nan,False
x2935553b.2,x2935553b,2,12.992172536691308,True
x2748130b.1,x2748130b,1,nan,False
x2748130b.2,x2748130b,2,10.682861449391085,True
x3085410b.1,x3085410b,1,nan,False
x3085410b.2,x3085410b,2,7.331480486923429,True
x2916618b.1,x2916618b,1,nan,False
x2916618b.2,x2916618b,2,9.45817150728094,True
x3010564c.1,x3010564c,1,nan,False
x3010564c.2,x3010564c,2,nan,False
x3217064b.1,x3217064b,1,nan,False
x3217064b.2,x3217064b,2,5.120962737128467,True
x3048968c.1,x3048968c,1,nan,False
x3048968c.2,x3048968c,2,nan,False
x2673319c.1,x2673319c,1,13.231355889539573,True
x2673319c.2,x2673319c,2,nan,False
x2897777c.1,x2897777c,1,7.872629897299926,True
x2897777c.2,x2897777c,2,nan,False
x3784018a.1,x3784018a,1,11.235293407227928,True
x3784018a.2,x3784018a,2,nan,False
x3141400a.1,x3141400a,1,5.751861527567316,True
x3141400a.2,x3141400a,2,nan,False
x3235252b.1,x3235252b,1,nan,False
x3235252b.2,x3235252b,2,12.801745981138719,True
x2764411c.1,x2764411c,1,nan,False
x2764411c.2,x2764411c,2,nan,False
x3030200c.1,x3030200c,1,nan,False
x3030200c.2,x3030200c,2,nan,False
x2746587c.1,x2746587c,1,nan,False
x2746587c.2,x2746587c,2,nan,False
x3010562b.1,x3010562b,1,nan,False
x3010562b.2,x3010562b,2,12.93868869980782,True
x2896685a.1,x2896685a,1,5.551080705887215,True
x2896685a.2,x2896685a,2,nan,False
x2896685b.1,x2896685b,1,5.551080705887215,True
x2896685b.2,x2896685b,2,5.563792481546143,True
x2896685c.1,x2896685c,1,5.551080705887215,True
x2896685c.2,x2896685c,2,nan,False
x2748143a.1,x2748143a,1,6.841000831585731,True
x2748143a.2,x2748143a,2,nan,False
x3216351a.1,x3216351a,1,12.27832028004871,True
x3216351a.2,x3216351a,2,nan,False
x3156034a.1,x3156034a,1,13.942414768794766,True
x3156034a.2,x3156034a,2,nan,False
x3104128a.1,x3104128a,1,5.868685131594416,True
x3104128a.2,x3104128a,2,nan,False
x2673309c.1,x2673309c,1,nan,False
x2673309c.2,x2673309c,2,nan,False
x3104155c.1,x3104155c,1,nan,False
x3104155c.2,x3104155c,2,nan,False
x2729430b.1,x2729430b,1,nan,False
